entity_id,entity_name,entity_class,entity_class_name,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224
92118,矢板市,7,6: 人口３万人以上１０万人未満の市区町村,提出済,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,2022.0,2031.0,10.0,矢板市地球温暖化対策実行計画（事務事業編）,1.0,https://www.city.yaita.tochigi.jp/soshiki/seikatsukankyou/ondankataisaku-jimujigyou.html,3.0,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,1.0,,,1.0,防犯灯のLED化,1.0,1.0,3.0,,2022.0,2031.0,10.0,矢板市気候変動対策計画,1.0,https://www.city.yaita.tochigi.jp/soshiki/seikatsukankyou/kikouhendoutaisaku.html,3.0,,1.0,2030.0,,,,,,,,,2.0,2.0,2.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,3.0,,4.0,,,,2.0,,,,,,,,,,,1.0,
92134,那須塩原市,6,5: 人口１０万人以上で、上記以外の市区町村,提出済,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2026.0,2022.0,2030.0,9.0,那須塩原市晩環境マネジメントシステム（那須塩原市地球温暖化対策実行計画【事務事業編】）,1.0,https://www.city.nasushiobara.tochigi.jp/machizukuri/kankyo/kikouhendoutaisaku/keikaku/6873.html,3.0,,2013,29553,2030,14776,50.0,2023,23770,19.56,0,100.0,1.0,1.0,1.0,1.0,1.0,,,,,,2.0,2.0,2.0,2.0,2.0,,,1.0,,,,3.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,1.0,,,1.0,防犯灯LED化事業,1.0,1.0,4.0,2026.0,2022.0,2030.0,9.0,那須塩原市気候変動対策計画,1.0,https://www.city.nasushiobara.tochigi.jp/soshikikarasagasu/cn/keikaku/13702.html,3.0,,1.0,2030.0,2013.0,924000.0,2019.0,908000.0,1.73,2030.0,462000.0,50.0,2.0,2.0,2.0,1.0,気候変動適応計画と統合,,,,,1.0,,,,,,,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,3.0,2.0,2025.0,,,1.0,,1.0,1.0,1.0,,,,,1.0,,,
92142,さくら市,7,6: 人口３万人以上１０万人未満の市区町村,提出済,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,2024.0,2030.0,7.0,さくら市気候変動推進計画,1.0,https://www.city.tochigi-sakura.lg.jp/government/000054/000313/p003813.html,3.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,2.0,2.0,2.0,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,1.0,1.0,防犯灯LED化事業,1.0,3.0,3.0,,2024.0,2030.0,7.0,さくら市気候変動対策推進計画,1.0,https://www.city.tochigi-sakura.lg.jp/government/000054/000313/p003813.html,3.0,,2.0,,,,,,,,,,1.0,1.0,1.0,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,3.0,,5.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,
92151,那須烏山市,8,7: 人口１万人以上３万人未満の市町村,提出済,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2028.0,2024.0,2030.0,7.0,那須烏山市地球温暖化対策実行計画（事務事業編）,1.0,https://www.city.nasukarasuyama.lg.jp/page/page000773.html,3.0,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,1.0,,,2.0,,1.0,1.0,4.0,2028.0,2024.0,2030.0,7.0,那須烏山市地球温暖化対策実行計画（区域施策編）,1.0,https://www.city.nasukarasuyama.lg.jp/page/page000773.html,3.0,,2.0,,,,,,,,,,2.0,1.0,1.0,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,3.0,,4.0,,,,2.0,,,,,,,,,,,1.0,
92169,下野市,7,6: 人口３万人以上１０万人未満の市区町村,提出済,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2027.0,2023.0,2030.0,8.0,下野市地球温暖化対策実行計画,1.0,https://www.city.shimotsuke.lg.jp/1733/info-0000002777-3.html,3.0,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,1.0,1.0,1.0,,2.0,,1.0,1.0,4.0,2027.0,2023.0,2030.0,8.0,地球温暖化対策実行計画,1.0,https://www.city.shimotsuke.lg.jp/1733/info-0000002777-3.html,3.0,,2.0,,,,,,,,,,2.0,1.0,2.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,3.0,,4.0,,,,2.0,,,,,,,1.0,,,,,
93017,上三川町,7,6: 人口３万人以上１０万人未満の市区町村,提出済,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2024.0,2010.0,2015.0,6.0,上三川町地球温暖化対策実行計画（事務事業編）,3.0,,3.0,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,1.0,,,2.0,,3.0,,3.0,,2023.0,2030.0,8.0,上三川町地球温暖化対策実行計画（区域施策編）,1.0,https://www.town.kaminokawa.lg.jp/0169/info-0000001298-0.html,3.0,,1.0,2025.0,,,,,,,,,2.0,2.0,2.0,2.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,3.0,,4.0,,,,2.0,,,,,,,,,,,1.0,
93424,益子町,8,7: 人口１万人以上３万人未満の市町村,提出済,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,2024.0,2030.0,7.0,第4次益子町地球温暖化防止実行計画,1.0,https://www.town.mashiko.lg.jp/page/page004142.html,3.0,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,,,1.0,2.0,,1.0,3.0,3.0,,2024.0,2030.0,7.0,益子町気候変動対策推進計画,1.0,https://www.town.mashiko.lg.jp/page/page004142.html,3.0,,1.0,2030.0,,,,,,,,,2.0,2.0,2.0,2.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,4.0,,,,1.0,1.0,,,,,,,,,,1.0,
93432,茂木町,8,7: 人口１万人以上３万人未満の市町村,提出済,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,2017.0,2030.0,14.0,茂木町地球温暖化防止実行計画,3.0,,3.0,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,,,1.0,2.0,,3.0,,3.0,,2023.0,2050.0,28.0,,1.0,https://www.town.motegi.tochigi.jp/motegi/nextpage.php?cd=7672&syurui=2,3.0,,2.0,,,,,,,,,,1.0,2.0,1.0,2.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,3.0,,4.0,,,,2.0,,,,,,,,,,,1.0,
93441,市貝町,8,7: 人口１万人以上３万人未満の市町村,提出済,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2025.0,2023.0,2030.0,8.0,市貝町地球温暖化対策実行計画（事務事業編）,1.0,https://www.town.ichikai.tochigi.jp/Info/1431,3.0,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,,,1.0,2.0,,3.0,,2.0,2024.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,4.0,,,,1.0,1.0,,,,,,1.0,,,,,
93459,芳賀町,8,7: 人口１万人以上３万人未満の市町村,提出済,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,2024.0,2030.0,7.0,芳賀町2050カーボンニュートラル実現計画,1.0,http://www.town.tochigi-haga.lg.jp/kurashi/kurashi/ka-bonnyu-toraru/240524.html,3.0,,2013,3720,2030,1857,50.08,-,-,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,1.0,,,2.0,,3.0,,3.0,,2024.0,2030.0,7.0,芳賀町2050カーボンニュートラル実現計画,1.0,https://www.town.tochigi-haga.lg.jp/kurashi/kurashi/ka-bonnyu-toraru/240524.html,3.0,,2.0,,2013.0,287351.0,2020.0,253579.0,11.75,2030.0,155170.0,46.0,2.0,2.0,2.0,2.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,4.0,,4.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,
93611,壬生町,7,6: 人口３万人以上１０万人未満の市区町村,提出済,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2024.0,2004.0,2009.0,6.0,壬生町役場環境保全率先実行計画,3.0,,3.0,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,1.0,2.0,,3.0,,2.0,2024.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,4.0,,,,2.0,,,,,,,,,,,1.0,
93645,野木町,8,7: 人口１万人以上３万人未満の市町村,提出済,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2028.0,2024.0,2028.0,5.0,第４次野木町役場地球温暖化対策実行計画,1.0,https://www.town.nogi.lg.jp/kurashi/kankyou/ondaka/page001165.html,3.0,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,1.0,,,2.0,,1.0,1.0,2.0,2024.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,5.0,,,,2.0,,,,,,,,,,,1.0,
93840,塩谷町,8,7: 人口１万人以上３万人未満の市町村,提出済,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,2022.0,2030.0,9.0,第2次塩谷町地球温暖化対策実行計画（事務事業編）,1.0,https://www.town.shioya.tochigi.jp/info/1864,3.0,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,2.0,,1.0,1.0,4.0,2024.0,2018.0,2030.0,13.0,塩谷町地球温暖化対策実行計画（区域施策編）,1.0,https://www.town.shioya.tochigi.jp/info/1098,3.0,,2.0,,,,,,,,,,2.0,1.0,1.0,2.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,3.0,,4.0,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,
93866,高根沢町,8,7: 人口１万人以上３万人未満の市町村,提出済,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,2023.0,2030.0,8.0,高根沢町地球温暖化対策推進実行計画（事務事業編）,1.0,https://www.town.takanezawa.tochigi.jp/life/kankyo/keikaku/2023-0222-1151-83.html,3.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,2.0,,1.0,3.0,2.0,2024.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,5.0,,,,2.0,,,,,,,,,,,1.0,
94072,那須町,8,7: 人口１万人以上３万人未満の市町村,提出済,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,2019.0,2028.0,10.0,那須町役場地球温暖化防止実行計画（第４期実行計画）,1.0,https://www.town.nasu.lg.jp/0076/info-0000003457-1.html,3.0,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,1.0,,,2.0,,3.0,,4.0,2026.0,2022.0,2025.0,4.0,那須町地球温暖化防止実行計画（区域施策編）,1.0,https://www.town.nasu.lg.jp/0076/info-0000002946-1.html,3.0,,2.0,,,,,,,,,,2.0,2.0,2.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,3.0,,5.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,
94111,那珂川町,8,7: 人口１万人以上３万人未満の市町村,提出済,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2025.0,2019.0,2030.0,12.0,地球温暖化対策実行計画,1.0,https://www.town.tochigi-nakagawa.lg.jp/35kankyo/01keikaku/files/tikyu-ondanka_taisakujikkoukeikaku.pdf,3.0,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,1.0,,,2.0,,3.0,,2.0,2025.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,5.0,,,,2.0,,,,,,,,,,,1.0,
98060,那須地区広域行政事務組合,10,9: 地方公共団体の組合,提出済,9,1.0,1.0,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,1.0,1.0,4.0,2025.0,2020.0,2024.0,5.0,那須地区広域行政事務組合地球温暖化防止実行計画,3.0,,3.0,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,1.0,,,2.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98086,佐野地区衛生施設組合,10,9: 地方公共団体の組合,未提出,9,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,3.0,,2020.0,,,,3.0,,3.0,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,,,,,,2.0,2.0,2.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98124,黒磯那須共同火葬場組合,10,9: 地方公共団体の組合,提出済,9,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98213,芳賀郡中部環境衛生事務組合,10,9: 地方公共団体の組合,提出済,9,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98281,石橋地区消防組合,10,9: 地方公共団体の組合,提出済,9,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,2018.0,2027.0,10.0,石橋地区消防組合地球温暖化対策実行計画,3.0,,3.0,,,,,,,,,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,,2.0,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,1.0,,,2.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98329,芳賀中部上水道企業団,10,9: 地方公共団体の組合,提出済,9,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98337,芳賀地区広域行政事務組合,10,9: 地方公共団体の組合,提出済,9,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98418,南那須地区広域行政事務組合,10,9: 地方公共団体の組合,提出済,9,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,4.0,2026.0,2021.0,2025.0,5.0,第2期　南那須地区広域行政事務組合　地球温暖化対策実行計画（事務事業編）,1.0,http://www.minaminasukouiki.jp/?p=15365,3.0,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,1.0,1.0,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98451,黒磯那須公設地方卸売市場事務組合,10,9: 地方公共団体の組合,提出済,9,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98507,塩谷広域行政組合,10,9: 地方公共団体の組合,提出済,9,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,4.0,2028.0,2024.0,2028.0,5.0,第2次塩谷広域行政組合地球温暖化対策実行計画,1.0,http://www.shioyakouiki.or.jp/,3.0,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,1.0,,,2.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98523,小山広域保健衛生組合,10,9: 地方公共団体の組合,提出済,9,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,4.0,2025.0,2020.0,2025.0,6.0,第4次地球温暖化防止活動実行計画,2.0,,3.0,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98540,宇都宮西中核工業団地事務組合,10,9: 地方公共団体の組合,提出済,9,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98621,栃木県市町村総合事務組合,10,9: 地方公共団体の組合,提出済,9,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98639,栃木県後期高齢者医療広域連合,10,9: 地方公共団体の組合,提出済,9,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,,2022.0,2030.0,9.0,栃木県後期高齢者医療広域連合地球温暖化対策実行計画,1.0,https://www.kouikirengo-tochigi.jp/union/administration/detail/50,3.0,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98647,那須地区消防組合,10,9: 地方公共団体の組合,提出済,9,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,2025.0,2024.0,,,那須地区消防組合地球温暖化対策実行計画（事務事業編）,1.0,https://www.fire119-nasu.jp,3.0,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,,,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
